WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
15,Indian Wells,BNP Paribas Open,2015-03-17,Premier,Outdoor,Hard,3rd Round,3,Garcia C.,Ivanovic A.,28,6.0,1755,4425.0,6.0,2.0,5.0,7.0,6.0,2.0,2.0,1.0,Completed,3.0,1.36,3.0,1.35,3.0,1.4,3.35,1.39,3.35,1.4,3.08,1.36
15,Indian Wells,BNP Paribas Open,2015-03-17,Premier,Outdoor,Hard,3rd Round,3,Sharapova M.,Azarenka V.,2,38.0,8215,1303.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.7,1.5,2.62,1.5,2.83,1.52,2.88,1.45,2.69
15,Indian Wells,BNP Paribas Open,2015-03-17,Premier,Outdoor,Hard,3rd Round,3,Pennetta F.,Stosur S.,16,25.0,2560,1835.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.57,2.25,1.68,2.15,1.73,2.1,1.8,2.14,1.8,2.3,1.69,2.15
15,Indian Wells,BNP Paribas Open,2015-03-17,Premier,Outdoor,Hard,3rd Round,3,Lisicki S.,Errani S.,30,12.0,1651,2750.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.66,2.2,1.65,2.1,1.67,1.96,1.96,2.25,1.96,2.1,1.72
15,Indian Wells,BNP Paribas Open,2015-03-17,Premier,Outdoor,Hard,4th Round,3,Suarez Navarro C.,Watson H.,13,43.0,2660,1134.0,7.0,6.0,3.0,6.0,6.0,1.0,2.0,1.0,Completed,1.3,3.4,1.33,3.2,1.33,3.4,1.37,3.38,1.4,3.55,1.33,3.25
15,Indian Wells,BNP Paribas Open,2015-03-17,Premier,Outdoor,Hard,4th Round,3,Williams S.,Stephens S.,1,42.0,9592,1171.0,6.0,7.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.05,8.5,1.1,6.5,1.1,7.0,1.13,7.43,1.13,8.5,1.09,7.14
15,Indian Wells,BNP Paribas Open,2015-03-17,Premier,Outdoor,Hard,4th Round,3,Halep S.,Pliskova Ka.,3,15.0,6571,2620.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3.0,1.4,2.9,1.5,2.62,1.46,2.98,1.5,3.0,1.42,2.81
15,Indian Wells,BNP Paribas Open,2015-03-18,Premier,Outdoor,Hard,4th Round,3,Bacsinszky T.,Svitolina E.,26,29.0,1799,1740.0,4.0,6.0,6.0,1.0,6.0,1.0,2.0,1.0,Completed,1.66,2.1,1.7,2.1,1.73,2.1,1.85,2.09,1.85,2.22,1.71,2.1
15,Indian Wells,BNP Paribas Open,2015-03-18,Premier,Outdoor,Hard,4th Round,3,Pennetta F.,Sharapova M.,16,2.0,2560,8215.0,3.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,7.0,1.1,5.0,1.16,5.5,1.14,6.99,1.14,7.4,1.18,5.79,1.13
15,Indian Wells,BNP Paribas Open,2015-03-18,Premier,Outdoor,Hard,4th Round,3,Jankovic J.,Bencic B.,21,37.0,2030,1326.0,6.0,3.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.9,1.8,1.9,1.85,2.0,1.8,2.0,1.92,2.05,1.92,1.93,1.84
15,Indian Wells,BNP Paribas Open,2015-03-18,Premier,Outdoor,Hard,4th Round,3,Tsurenko L.,Bouchard E.,85,7.0,667,4306.0,6.0,7.0,7.0,5.0,6.0,4.0,2.0,1.0,Completed,5.0,1.16,4.3,1.2,4.5,1.2,5.37,1.2,5.37,1.25,4.47,1.2
15,Indian Wells,BNP Paribas Open,2015-03-18,Premier,Outdoor,Hard,4th Round,3,Lisicki S.,Garcia C.,30,28.0,1651,1755.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.5,1.5,2.4,1.55,2.25,1.62,2.35,1.68,2.5,1.71,2.33,1.59
15,Indian Wells,BNP Paribas Open,2015-03-18,Premier,Outdoor,Hard,Quarterfinals,3,Halep S.,Suarez Navarro C.,3,13.0,6571,2660.0,5.0,7.0,6.0,1.0,6.0,1.0,2.0,1.0,Completed,1.22,4.0,1.25,3.5,1.29,3.75,1.24,4.63,1.3,4.63,1.25,3.88
15,Indian Wells,BNP Paribas Open,2015-03-19,Premier,Outdoor,Hard,Quarterfinals,3,Williams S.,Bacsinszky T.,1,26.0,9592,1799.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.12,6.0,1.14,5.25,1.12,6.0,1.16,6.23,1.16,7.05,1.13,5.72
15,Indian Wells,BNP Paribas Open,2015-03-19,Premier,Outdoor,Hard,Quarterfinals,3,Jankovic J.,Tsurenko L.,21,85.0,2030,667.0,6.0,1.0,4.0,1.0,,,1.0,0.0,Retired,1.5,2.62,1.5,2.5,1.53,2.5,1.53,2.74,1.57,2.75,1.51,2.53
15,Indian Wells,BNP Paribas Open,2015-03-20,Premier,Outdoor,Hard,Quarterfinals,3,Lisicki S.,Pennetta F.,30,16.0,1651,2560.0,6.0,4.0,6.0,7.0,7.0,6.0,2.0,1.0,Completed,2.5,1.53,2.4,1.55,2.38,1.57,2.41,1.65,2.5,1.65,2.42,1.55
15,Indian Wells,BNP Paribas Open,2015-03-21,Premier,Outdoor,Hard,Semifinals,3,Jankovic J.,Lisicki S.,21,30.0,2030,1651.0,3.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.8,2.0,1.8,2.0,1.8,2.0,1.81,2.14,1.83,2.2,1.77,2.03
15,Indian Wells,BNP Paribas Open,2015-03-21,Premier,Outdoor,Hard,Semifinals,3,Halep S.,Williams S.,3,1.0,6571,9592.0,,,,,,,,,Walkover,3.4,1.33,3.1,1.33,3.25,1.36,3.41,1.38,3.6,1.38,3.23,1.34
15,Indian Wells,BNP Paribas Open,2015-03-22,Premier,Outdoor,Hard,The Final,3,Halep S.,Jankovic J.,3,21.0,6571,2030.0,2.0,6.0,7.0,5.0,6.0,4.0,2.0,1.0,Completed,1.25,4.0,1.25,3.8,1.25,4.0,1.25,4.51,1.3,4.51,1.25,3.94
16,Miami,Sony Ericsson Open,2015-03-24,Premier,Outdoor,Hard,1st Round,3,Schmiedlova A.,Hercog P.,58,69.0,874,800.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.75,1.4,2.7,1.45,2.62,1.44,2.89,1.47,2.9,1.5,2.72,1.44
16,Miami,Sony Ericsson Open,2015-03-24,Premier,Outdoor,Hard,1st Round,3,Brengle M.,Krunic A.,44,77.0,1092,737.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.33,3.25,1.35,3.1,1.4,2.75,1.38,3.26,1.4,3.3,1.36,3.06
16,Miami,Sony Ericsson Open,2015-03-24,Premier,Outdoor,Hard,1st Round,3,Bellis C.,De Vroome I.,211,227.0,240,213.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.4,2.75,1.5,2.5,1.44,2.62,1.54,2.63,1.56,2.75,1.48,2.6
16,Miami,Sony Ericsson Open,2015-03-24,Premier,Outdoor,Hard,1st Round,3,Knapp K.,Siniakova K.,55,78.0,900,735.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,2.2,1.61,2.15,1.65,2.0,1.73,2.2,1.74,2.2,1.77,2.1,1.7
16,Miami,Sony Ericsson Open,2015-03-24,Premier,Outdoor,Hard,1st Round,3,Niculescu M.,Rogers S.,70,86.0,794,666.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.25,3.75,1.25,3.75,1.3,3.4,1.31,3.8,1.31,4.2,1.28,3.61
16,Miami,Sony Ericsson Open,2015-03-24,Premier,Outdoor,Hard,1st Round,3,Badosa Gibert. P.,Cetkovska P.,419,89.0,72,644.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,4.0,1.22,3.75,1.25,4.0,1.22,4.17,1.27,4.4,1.27,3.96,1.23
16,Miami,Sony Ericsson Open,2015-03-24,Premier,Outdoor,Hard,1st Round,3,Larsson J.,Shvedova Y.,52,74.0,961,760.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.66,2.1,1.8,2.0,1.73,2.0,1.91,1.98,1.91,2.23,1.73,2.07
16,Miami,Sony Ericsson Open,2015-03-24,Premier,Outdoor,Hard,1st Round,3,Mladenovic K.,Koukalova K.,64,84.0,825,675.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.5,1.45,2.7,1.44,2.62,1.48,2.84,1.61,2.9,1.5,2.54
16,Miami,Sony Ericsson Open,2015-03-24,Premier,Outdoor,Hard,1st Round,3,Kanepi K.,Abanda F.,51,235.0,985,198.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.22,4.0,1.28,3.5,1.25,3.75,1.31,3.74,1.31,4.1,1.26,3.76
16,Miami,Sony Ericsson Open,2015-03-24,Premier,Outdoor,Hard,1st Round,3,Smitkova T.,Vikhlyantseva N.,60,373.0,864,88.0,0.0,6.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,1.33,3.25,1.33,3.2,1.29,3.5,1.36,3.43,1.36,3.65,1.3,3.4
16,Miami,Sony Ericsson Open,2015-03-24,Premier,Outdoor,Hard,1st Round,3,Jovanovski B.,Barthel M.,65,39.0,821,1228.0,3.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,3.0,1.36,3.1,1.35,2.75,1.4,3.26,1.38,3.5,1.41,3.15,1.34
16,Miami,Sony Ericsson Open,2015-03-24,Premier,Outdoor,Hard,1st Round,3,Nara K.,Tomljanovic A.,54,53.0,900,935.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.1,1.7,2.1,1.73,2.0,1.78,2.14,1.83,2.14,1.75,2.03
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Beck A.,Zhang S.,81,80.0,700,706.0,6.0,4.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.61,2.2,1.65,2.2,1.67,2.1,1.7,2.26,1.73,2.26,1.67,2.15
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Mchale C.,Cirstea S.,66,148.0,813,380.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3.0,1.4,2.9,1.4,2.75,1.43,3.04,1.45,3.04,1.41,2.85
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Bencic B.,Hantuchova D.,34,46.0,1436,1065.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.44,2.62,1.42,2.8,1.44,2.62,1.44,2.98,1.51,2.98,1.45,2.69
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Pironkova T.,Kozlova K.,50,106.0,994,567.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.1,1.66,2.2,1.65,2.1,1.67,2.25,1.71,2.25,1.75,2.13,1.69
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Riske A.,Lucic M.,43,59.0,1130,871.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.44,2.62,1.42,2.8,1.44,2.62,1.41,3.13,1.5,3.15,1.42,2.79
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Watson H.,Rodina E.,41,96.0,1189,606.0,3.0,6.0,6.0,1.0,7.0,5.0,2.0,1.0,Completed,1.28,3.5,1.28,3.4,1.36,3.0,1.37,3.26,1.38,3.5,1.33,3.21
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Parmentier P.,Bertens K.,95,71.0,619,791.0,4.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,2.0,1.72,1.82,1.9,2.0,1.73,2.06,1.84,2.07,2.11,1.94,1.83
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Vesnina E.,Dulgheru A.,62,72.0,831,766.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,2.5,1.5,2.4,1.52,2.38,1.53,2.8,1.49,2.8,1.57,2.54,1.5
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Radwanska U.,Vandeweghe C.,123,33.0,460,1453.0,6.0,4.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,2.0,1.72,2.1,1.7,2.0,1.73,2.23,1.72,2.25,1.8,2.09,1.71
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Gavrilova D.,Erakovic M.,97,76.0,602,738.0,5.0,1.0,,,,,0.0,0.0,Retired,2.0,1.72,1.9,1.82,1.83,1.83,2.09,1.81,2.09,1.9,1.94,1.82
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Voegele S.,Flipkens K.,103,57.0,580,875.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.9,1.8,1.88,1.88,2.0,1.73,1.98,1.91,2.0,1.91,1.92,1.84
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Vaidisova N.,Babos T.,328,87.0,108,663.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,3.25,1.33,3.4,1.3,3.25,1.33,3.64,1.33,3.75,1.35,3.37,1.31
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Maria T.,Vinci R.,113,40.0,528,1196.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,2.25,1.57,2.3,1.6,2.38,1.53,2.36,1.65,2.9,1.66,2.37,1.56
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Azarenka V.,Soler Espinosa S.,36,67.0,1358,813.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.04,11.0,1.04,10.0,1.04,9.0,1.05,12.19,1.06,14.0,1.04,10.55
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Van Uytvanck A.,Rybarikova M.,115,47.0,518,1050.0,7.0,5.0,2.0,6.0,6.0,0.0,2.0,1.0,Completed,1.53,2.37,1.55,2.4,1.53,2.38,1.54,2.63,1.63,2.66,1.56,2.39
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Goerges J.,Cepelova J.,63,68.0,825,804.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.18,4.5,1.22,4.0,1.2,4.33,1.24,4.46,1.24,4.96,1.21,4.23
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Falconi I.,Puig M.,100,48.0,593,1035.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,2.37,1.53,2.25,1.62,2.25,1.57,2.39,1.64,2.4,1.67,2.31,1.59
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Zvonareva V.,38,153.0,1231,363.0,6.0,2.0,3.0,6.0,7.0,5.0,2.0,1.0,Completed,1.36,3.0,1.38,3.0,1.4,2.75,1.41,3.13,1.41,3.25,1.37,2.99
16,Miami,Sony Ericsson Open,2015-03-25,Premier,Outdoor,Hard,1st Round,3,Karatantcheva S.,Davis L.,120,61.0,492,835.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,2.1,1.66,2.1,1.7,2.1,1.67,2.27,1.7,2.3,1.75,2.13,1.68
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,1st Round,3,Stephens S.,Wickmayer Y.,45,92.0,1076,631.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.25,1.35,3.1,1.33,3.25,1.34,3.55,1.36,3.55,1.34,3.14
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,2nd Round,3,Radwanska A.,Schmiedlova A.,8,58.0,3480,874.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.08,8.0,1.1,6.5,1.08,7.0,1.12,7.38,1.12,8.5,1.09,6.95
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,2nd Round,3,Begu I.,Smitkova T.,35,60.0,1383,864.0,5.0,7.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.5,2.5,1.52,2.45,1.5,2.5,1.58,2.56,1.58,2.65,1.52,2.47
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,2nd Round,3,Badosa Gibert. P.,Zheng S.,419,75.0,72,741.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,,,,,,,,,,,,
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,2nd Round,3,Pliskova Ka.,Beck A.,14,81.0,2675,700.0,2.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.12,6.0,1.13,5.75,1.17,4.5,1.13,7.07,1.17,7.07,1.13,5.63
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,2nd Round,3,Suarez Navarro C.,Voegele S.,12,103.0,2810,580.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.18,4.5,1.18,4.5,1.25,3.75,1.22,4.89,1.25,4.89,1.2,4.4
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,2nd Round,3,Petkovic A.,Mchale C.,10,66.0,3190,813.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.0,1.35,3.1,1.4,2.75,1.43,3.1,1.43,3.2,1.36,3.03
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,2nd Round,3,Mladenovic K.,Zahlavova Strycova B.,64,22.0,825,2000.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,3.0,1.36,3.1,1.35,2.75,1.4,3.26,1.39,3.26,1.5,2.96,1.38
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,2nd Round,3,Kanepi K.,Lepchenko V.,51,31.0,985,1540.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,2.0,1.72,2.0,1.8,1.83,1.83,2.08,1.84,2.1,1.85,1.98,1.79
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,2nd Round,3,Cornet A.,Vesnina E.,24,62.0,1870,831.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.5,1.5,2.5,,,1.55,2.63,1.59,2.65,1.51,2.49
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,2nd Round,3,Svitolina E.,Jovanovski B.,27,65.0,1825,821.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.18,4.5,1.2,4.3,1.22,4.0,1.24,4.63,1.26,4.78,1.22,4.19
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,2nd Round,3,Makarova E.,Knapp K.,9,55.0,3420,900.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.16,5.0,1.16,5.0,1.14,5.0,1.19,5.47,1.2,5.51,1.16,4.93
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,2nd Round,3,Wozniacki C.,Brengle M.,5,44.0,4770,1092.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.18,4.5,1.18,4.5,1.17,4.5,1.2,5.21,1.21,5.25,1.19,4.55
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,2nd Round,3,Williams V.,Radwanska U.,16,123.0,2550,460.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.5,1.15,5.25,1.17,4.5,1.18,5.68,1.18,5.82,1.15,5.11
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,2nd Round,3,Stosur S.,Parmentier P.,26,95.0,1835,619.0,6.0,1.0,3.0,6.0,6.0,0.0,2.0,1.0,Completed,1.18,4.5,1.18,4.5,1.22,4.0,1.21,5.12,1.22,5.12,1.19,4.48
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,2nd Round,3,Nara K.,Garcia C.,54,25.0,900,1840.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,3.5,1.28,3.5,1.28,3.5,1.29,3.48,1.36,3.68,1.36,3.42,1.3
16,Miami,Sony Ericsson Open,2015-03-26,Premier,Outdoor,Hard,2nd Round,3,Gavrilova D.,Sharapova M.,97,2.0,602,8270.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,8.0,1.07,8.0,1.07,7.0,1.08,10.75,1.07,10.75,1.09,8.25,1.07
16,Miami,Sony Ericsson Open,2015-03-27,Premier,Outdoor,Hard,2nd Round,3,Halep S.,Vaidisova N.,3,328.0,7181,108.0,6.0,4.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,1.08,8.0,1.07,8.0,1.07,7.5,1.09,9.16,1.1,9.16,1.07,7.77
16,Miami,Sony Ericsson Open,2015-03-27,Premier,Outdoor,Hard,2nd Round,3,Larsson J.,Safarova L.,52,11.0,961,2995.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,5.5,1.14,5.0,1.16,5.0,1.14,5.61,1.18,5.8,1.19,4.96,1.16
16,Miami,Sony Ericsson Open,2015-03-27,Premier,Outdoor,Hard,2nd Round,3,Bellis C.,Diyas Z.,211,32.0,240,1480.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,2.75,1.4,2.8,1.42,2.75,1.4,3.08,1.43,3.08,1.46,2.88,1.4
16,Miami,Sony Ericsson Open,2015-03-27,Premier,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Riske A.,29,43.0,1760,1130.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.5,1.5,2.45,1.5,2.5,1.57,2.59,1.63,2.59,1.54,2.46
16,Miami,Sony Ericsson Open,2015-03-27,Premier,Outdoor,Hard,2nd Round,3,Giorgi C.,Van Uytvanck A.,37,115.0,1345,518.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.5,1.48,2.6,1.5,2.5,1.52,2.73,1.57,2.73,1.51,2.51
16,Miami,Sony Ericsson Open,2015-03-27,Premier,Outdoor,Hard,2nd Round,3,Muguruza G.,Karatantcheva S.,19,120.0,2070,492.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.12,6.0,1.13,5.6,1.14,5.0,1.14,6.69,1.16,6.69,1.13,5.7
16,Miami,Sony Ericsson Open,2015-03-27,Premier,Outdoor,Hard,2nd Round,3,Azarenka V.,Jankovic J.,36,17.0,1358,2465.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.25,3.75,1.28,3.5,1.33,3.25,1.3,3.92,1.33,3.92,1.29,3.51
16,Miami,Sony Ericsson Open,2015-03-27,Premier,Outdoor,Hard,2nd Round,3,Lisicki S.,Goerges J.,21,63.0,2031,825.0,7.0,6.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,1.61,2.2,1.62,2.25,1.57,2.25,1.68,2.33,1.75,2.35,1.64,2.2
16,Miami,Sony Ericsson Open,2015-03-27,Premier,Outdoor,Hard,2nd Round,3,Pennetta F.,Pironkova T.,28,50.0,1775,994.0,6.0,7.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.36,3.0,1.45,2.7,1.36,3.0,1.47,2.92,1.47,3.05,1.41,2.83
16,Miami,Sony Ericsson Open,2015-03-27,Premier,Outdoor,Hard,2nd Round,3,Stephens S.,Keys M.,45,18.0,1076,2130.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,2.25,1.57,2.25,1.62,2.38,1.53,2.38,1.65,2.5,1.73,2.28,1.6
16,Miami,Sony Ericsson Open,2015-03-27,Premier,Outdoor,Hard,2nd Round,3,Ivanovic A.,Falconi I.,6,100.0,4425,593.0,7.0,5.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,1.08,8.0,1.11,6.0,1.12,5.5,1.14,6.87,1.14,8.0,1.11,6.33
16,Miami,Sony Ericsson Open,2015-03-27,Premier,Outdoor,Hard,2nd Round,3,Bencic B.,Dellacqua C.,34,42.0,1436,1186.0,6.0,2.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.36,3.0,1.35,3.1,1.36,3.0,1.5,2.8,1.5,3.6,1.38,2.97
16,Miami,Sony Ericsson Open,2015-03-28,Premier,Outdoor,Hard,2nd Round,3,Maria T.,Bouchard E.,113,7.0,528,4306.0,6.0,0.0,7.0,6.0,,,2.0,0.0,Completed,5.0,1.16,4.5,1.18,5.0,1.14,5.23,1.2,5.3,1.2,4.83,1.17
16,Miami,Sony Ericsson Open,2015-03-28,Premier,Outdoor,Hard,2nd Round,3,Errani S.,Pavlyuchenkova A.,13,38.0,2750,1231.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,2.0,1.72,1.9,1.82,1.91,1.8,2.07,1.85,2.07,1.85,1.98,1.78
16,Miami,Sony Ericsson Open,2015-03-28,Premier,Outdoor,Hard,2nd Round,3,Kerber A.,Watson H.,15,41.0,2650,1189.0,7.0,5.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.57,2.25,1.58,2.35,1.57,2.25,1.61,2.48,1.68,2.48,1.59,2.31
16,Miami,Sony Ericsson Open,2015-03-28,Premier,Outdoor,Hard,2nd Round,3,Williams S.,Niculescu M.,1,70.0,9982,794.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.08,8.0,1.11,6.0,1.1,6.5,1.1,8.62,1.11,8.62,1.09,6.95
16,Miami,Sony Ericsson Open,2015-03-28,Premier,Outdoor,Hard,3rd Round,3,Wozniacki C.,Kanepi K.,5,51.0,4770,985.0,4.0,6.0,6.0,1.0,6.0,3.0,2.0,1.0,Completed,1.16,5.0,1.18,4.5,1.2,4.33,1.2,5.23,1.2,5.25,1.18,4.7
16,Miami,Sony Ericsson Open,2015-03-28,Premier,Outdoor,Hard,3rd Round,3,Makarova E.,Svitolina E.,9,27.0,3420,1825.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,1.35,3.1,1.36,3.0,1.39,3.27,1.4,3.3,1.36,3.07
16,Miami,Sony Ericsson Open,2015-03-28,Premier,Outdoor,Hard,3rd Round,3,Suarez Navarro C.,Cornet A.,12,24.0,2810,1870.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,1.4,2.9,1.44,2.62,1.45,2.97,1.47,2.97,1.43,2.75
16,Miami,Sony Ericsson Open,2015-03-28,Premier,Outdoor,Hard,3rd Round,3,Petkovic A.,Mladenovic K.,10,64.0,3190,825.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.62,1.45,2.7,1.4,2.75,1.54,2.66,1.54,2.95,1.45,2.68
16,Miami,Sony Ericsson Open,2015-03-28,Premier,Outdoor,Hard,3rd Round,3,Gavrilova D.,Nara K.,97,54.0,602,900.0,6.0,0.0,7.0,6.0,,,2.0,0.0,Completed,1.61,2.2,1.7,2.1,1.57,2.25,1.74,2.22,1.74,2.38,1.66,2.17
16,Miami,Sony Ericsson Open,2015-03-28,Premier,Outdoor,Hard,3rd Round,3,Williams V.,Stosur S.,16,26.0,2550,1835.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.33,3.25,1.35,3.1,1.36,3.0,1.38,3.39,1.38,3.5,1.35,3.15
